Make,Model,VehicleClass,EngineSize,Cylinders,FuelConsumptionCity,CO2Emissions
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5,8,22.4,318
FORD,F-150 RAPTOR 4X4,PICKUP TRUCK - STANDARD,6.2,8,20.4,414
FORD,FIESTA,SUBCOMPACT,1.6,4,8.5,175
FORD,FIESTA,SUBCOMPACT,1.6,4,8.6,175
FORD,FIESTA SFE,SUBCOMPACT,1,4,7.5,152
FORD,FIESTA SFE,SUBCOMPACT,1.6,4,8,161
FORD,FIESTA ST,COMPACT,1.6,4,8.9,184
FORD,FLEX,SUV - STANDARD,3.5,6,13.2,264
FORD,FLEX AWD,SUV - STANDARD,3.5,6,13.7,278
FORD,FLEX AWD (EcoBoost),SUV - STANDARD,3.5,6,14.8,294
FORD,FOCUS,COMPACT,2,4,10.2,205
FORD,FOCUS FFV,COMPACT,2,4,8.8,177
FORD,FOCUS FFV,COMPACT,2,4,11.7,165
FORD,FOCUS FFV,COMPACT,2,4,8.9,179
FORD,FOCUS FFV,COMPACT,2,4,11.7,165
FORD,FOCUS FFV,COMPACT,2,4,9.1,184
FORD,FOCUS FFV,COMPACT,2,4,11.9,170
FORD,FOCUS SFE FFV,COMPACT,2,4,8.4,166
FORD,FOCUS SFE FFV,COMPACT,2,4,11.6,162
FORD,FUSION,MID-SIZE,1.5,4,10.1,196
FORD,FUSION,MID-SIZE,1.6,4,9.4,186
FORD,FUSION,MID-SIZE,2,4,10.5,207
FORD,FUSION,MID-SIZE,2.5,4,10.5,205
FORD,FUSION (Start/Stop),MID-SIZE,1.5,4,9.5,186
FORD,FUSION AWD,MID-SIZE,2,4,10.9,216
FORD,FUSION HYBRID,MID-SIZE,2,4,5.3,126
FORD,MUSTANG,SUBCOMPACT,3.7,6,12.1,235
FORD,MUSTANG,SUBCOMPACT,3.7,6,12.7,244
FORD,MUSTANG,SUBCOMPACT,5,8,13.3,264
FORD,MUSTANG,SUBCOMPACT,5,8,15.4,292
FORD,MUSTANG,SUBCOMPACT,5.8,8,15.9,304
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,3.7,6,12.5,244
FORD,TAURUS,FULL-SIZE,2,4,10.5,209
FORD,TAURUS AWD,FULL-SIZE,3.5,6,13.7,271
FORD,TAURUS FFV,FULL-SIZE,3.5,6,12.1,237
FORD,TAURUS FFV,FULL-SIZE,3.5,6,17,229
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,13,258
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,18.4,251
FORD,TRANSIT CONNECT,SPECIAL PURPOSE VEHICLE,1.6,4,10.8,218
FORD,TRANSIT CONNECT,SPECIAL PURPOSE VEHICLE,2.5,4,11.3,228
FORD,TRANSIT CONNECT TAXI,SPECIAL PURPOSE VEHICLE,1.6,4,11.5,232
FORD,TRANSIT CONNECT WAGON,SPECIAL PURPOSE VEHICLE,2.5,4,11.9,239
GMC,ACADIA,SUV - STANDARD,3.6,6,14.3,283
GMC,ACADIA AWD,SUV - STANDARD,3.6,6,14.9,297
GMC,SAVANA 1500 CARGO,VAN - CARGO,4.3,6,17.1,347
GMC,SAVANA 1500 CARGO,VAN - CARGO,5.3,8,18,366
GMC,SAVANA 1500 CARGO,VAN - CARGO,5.3,8,23.5,334
GMC,SAVANA 1500 CARGO AWD,VAN - CARGO,5.3,8,18.3,380
GMC,SAVANA 1500 CARGO AWD,VAN - CARGO,5.3,8,23.7,344
GMC,SAVANA 1500 CARGO CONV,VAN - CARGO,5.3,8,18.6,380
GMC,SAVANA 1500 CARGO CONV,VAN - CARGO,5.3,8,23.9,344
GMC,SAVANA 1500 CARGO CONV AWD,VAN - CARGO,5.3,8,18.3,380
GMC,SAVANA 1500 CARGO CONV AWD,VAN - CARGO,5.3,8,25.3,362
GMC,SAVANA 1500 PASSENGER,VAN - PASSENGER,5.3,8,18.6,380
GMC,SAVANA 1500 PASSENGER,VAN - PASSENGER,5.3,8,23.9,344
GMC,SAVANA 1500 PASSENGER AWD,VAN - PASSENGER,5.3,8,18.3,380
GMC,SAVANA 1500 PASSENGER AWD,VAN - PASSENGER,5.3,8,25.3,362
GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,4.8,8,21.1,414
GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,6,8,21.9,432
GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,6,8,30,411
GMC,SAVANA 3500 PASSENGER,VAN - PASSENGER,4.8,8,21.3,419
GMC,SAVANA 3500 PASSENGER,VAN - PASSENGER,6,8,22.1,435
GMC,SAVANA 3500 PASSENGER,VAN - PASSENGER,6,8,30.2,413
GMC,SIERRA,PICKUP TRUCK - STANDARD,4.3,6,13.4,271
GMC,SIERRA,PICKUP TRUCK - STANDARD,4.3,6,18.9,269
GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,14.6,292
GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,19.5,270
GMC,SIERRA,PICKUP TRUCK - STANDARD,6.2,8,16.3,324
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.3,6,14.2,290
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.3,6,20,285
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,14.9,299
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,19.9,277
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,6.2,8,16.4,329
GMC,TERRAIN,SUV - SMALL,2.4,4,10.5,209
GMC,TERRAIN,SUV - SMALL,3.6,6,13.9,276
GMC,TERRAIN,SUV - SMALL,3.6,6,18.8,259
GMC,TERRAIN AWD,SUV - SMALL,2.4,4,11.5,230
GMC,TERRAIN AWD,SUV - SMALL,3.6,6,14.8,290
GMC,TERRAIN AWD,SUV - SMALL,3.6,6,19.8,272
GMC,YUKON,SUV - STANDARD,5.3,8,16,317
GMC,YUKON,SUV - STANDARD,5.3,8,21.5,294
GMC,YUKON 4WD,SUV - STANDARD,5.3,8,16,317
GMC,YUKON 4WD,SUV - STANDARD,5.3,8,21.5,294
GMC,YUKON DENALI AWD,SUV - STANDARD,6.2,8,17,338
GMC,YUKON DENALI AWD,SUV - STANDARD,6.2,8,23.3,322
GMC,YUKON DENALI XL AWD,SUV - STANDARD,6.2,8,18.8,377
GMC,YUKON DENALI XL AWD,SUV - STANDARD,6.2,8,25.7,354
GMC,YUKON XL,SUV - STANDARD,5.3,8,16,317
GMC,YUKON XL,SUV - STANDARD,5.3,8,21.5,294
GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8,16,317
GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8,21.5,294
HONDA,ACCORD,MID-SIZE,2.4,4,9,182
HONDA,ACCORD,MID-SIZE,2.4,4,9.1,186
HONDA,ACCORD,MID-SIZE,2.4,4,10.1,200
HONDA,ACCORD,MID-SIZE,3.5,6,11,209
HONDA,ACCORD,MID-SIZE,3.5,6,11.4,221
HONDA,ACCORD,MID-SIZE,3.5,6,13,251
HONDA,ACCORD HYBRID,MID-SIZE,2,4,4.7,110
HONDA,CIVIC,COMPACT,1.8,4,7.9,161
HONDA,CIVIC,COMPACT,1.8,4,8.1,166
HONDA,CIVIC,COMPACT,1.8,4,8.5,175
HONDA,CROSSTOUR AWD,SUV - SMALL,3.5,6,12.5,246
HONDA,CR-V,SUV - SMALL,2.4,4,10.3,209
HONDA,CR-V AWD,SUV - SMALL,2.4,4,10.6,216
HONDA,CR-Z,TWO-SEATER,1.5,4,6.6,145
HONDA,CR-Z,TWO-SEATER,1.5,4,7.6,159
HONDA,FIT,STATION WAGON - SMALL,1.5,4,8.3,172
HONDA,FIT,STATION WAGON - SMALL,1.5,4,8.3,177
HONDA,ODYSSEY,MINIVAN,3.5,6,12.3,244
HONDA,PILOT,SUV - SMALL,3.5,6,13.3,265
HONDA,PILOT AWD,SUV - SMALL,3.5,6,13.9,276
HONDA,RIDGELINE AWD,PICKUP TRUCK - STANDARD,3.5,6,15.2,308
HYUNDAI,ACCENT,COMPACT,1.6,4,8.8,177
HYUNDAI,ACCENT,COMPACT,1.6,4,8.7,177
HYUNDAI,ELANTRA GT,MID-SIZE,2,4,9.8,198
HYUNDAI,ELANTRA GT,MID-SIZE,2,4,9.8,196
HYUNDAI,EQUUS,FULL-SIZE,5,8,15.7,304
HYUNDAI,GENESIS,FULL-SIZE,3.8,6,13,255
HYUNDAI,SANTA FE,SUV - SMALL,3.3,6,13,258
HYUNDAI,SANTA FE 4WD,SUV - SMALL,3.3,6,13.3,267
HYUNDAI,SANTA FE SPORT,SUV - SMALL,2.4,4,11.6,237
HYUNDAI,SANTA FE SPORT 4WD,SUV - SMALL,2,4,12.9,264
HYUNDAI,SANTA FE SPORT 4WD,SUV - SMALL,2.4,4,12.5,255
HYUNDAI,SONATA,FULL-SIZE,2,4,11.4,221
HYUNDAI,SONATA,FULL-SIZE,2.4,4,9.8,196
HYUNDAI,SONATA HYBRID,MID-SIZE,2.4,4,6.5,143
HYUNDAI,SONATA HYBRID LIMITED,MID-SIZE,2.4,4,6.6,145
HYUNDAI,TUCSON,SUV - SMALL,2,4,10.2,214
HYUNDAI,TUCSON,SUV - SMALL,2,4,11.4,232
HYUNDAI,TUCSON,SUV - SMALL,2.4,4,11.3,230
HYUNDAI,TUCSON 4WD,SUV - SMALL,2,4,11.4,242
HYUNDAI,TUCSON 4WD,SUV - SMALL,2.4,4,11.6,244
HYUNDAI,VELOSTER,COMPACT,1.6,4,8.6,177
HYUNDAI,VELOSTER,COMPACT,1.6,4,9.1,184
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,9.9,202
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,9.7,196
INFINITI,Q50,MID-SIZE,3.7,6,12,235
INFINITI,Q50 AWD,MID-SIZE,3.7,6,12.6,248
INFINITI,Q50 HYBRID,COMPACT,3.5,6,8.2,172
INFINITI,Q50 HYBRID AWD,COMPACT,3.5,6,8.7,189
INFINITI,Q60 AWD COUPE,SUBCOMPACT,3.7,6,13.3,265
INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,3.7,6,13.6,269
INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,3.7,6,14.3,283
INFINITI,Q60 COUPE,SUBCOMPACT,3.7,6,12.9,255
INFINITI,Q60 COUPE,SUBCOMPACT,3.7,6,13.5,267
INFINITI,Q70,MID-SIZE,3.7,6,12.8,253
INFINITI,Q70,MID-SIZE,5.6,8,14.5,283
INFINITI,Q70 AWD,MID-SIZE,3.7,6,13.2,267
INFINITI,Q70 AWD,MID-SIZE,5.6,8,15,294
INFINITI,Q70 HYBRID,MID-SIZE,3.5,6,8,175
INFINITI,QX50 AWD,STATION WAGON - SMALL,3.7,6,13.6,271
INFINITI,QX60,SUV - SMALL,3.5,6,11.9,244
INFINITI,QX60 AWD,SUV - SMALL,3.5,6,12.3,253
INFINITI,QX60 HYBRID AWD,SUV - STANDARD,2.5,4,8.8,196
INFINITI,QX70 AWD,SUV - SMALL,3.7,6,14.5,294
INFINITI,QX70 AWD,SUV - SMALL,5,8,16.6,334
INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,17.4,345
JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3,6,11.8,237
JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3,6,12.2,244
JAGUAR,F-TYPE V8 S CONVERTIBLE,TWO-SEATER,5,8,15,294
JAGUAR,XF,MID-SIZE,2,4,12.3,242
JAGUAR,XF 3.0L AWD,MID-SIZE,3,6,14.7,281
JAGUAR,XFR,MID-SIZE,5,8,15.7,306
JAGUAR,XFR,MID-SIZE,5,8,21.3,290
JAGUAR,XFR-S,MID-SIZE,5,8,15.7,306
JAGUAR,XJ AWD,FULL-SIZE,3,6,14.6,285
JAGUAR,XJ SUPERCHARGED,FULL-SIZE,5,8,15.8,306
JAGUAR,XJ SUPERCHARGED,FULL-SIZE,5,8,20.6,280
JAGUAR,XJL AWD PORTFOLIO,FULL-SIZE,3,6,14.7,285
JAGUAR,XJL SUPERCHARGED,FULL-SIZE,5,8,15.8,306
JAGUAR,XJL SUPERCHARGED,FULL-SIZE,5,8,20.6,280
JAGUAR,XJR,FULL-SIZE,5,8,15.8,306
JAGUAR,XJR LWB,FULL-SIZE,5,8,15.8,306
JAGUAR,XK CONVERTIBLE,MINICOMPACT,5,8,15.1,301
JAGUAR,XK COUPE,MINICOMPACT,5,8,14.8,290
JAGUAR,XKR CONVERTIBLE,MINICOMPACT,5,8,15.9,315
JAGUAR,XKR COUPE,MINICOMPACT,5,8,15.6,310
JAGUAR,XKR-S CONVERTIBLE,MINICOMPACT,5,8,15.9,315
JAGUAR,XKR-S COUPE,MINICOMPACT,5,8,15.6,310
JEEP,CHEROKEE,SUV - SMALL,2.4,4,10.9,218
JEEP,CHEROKEE,SUV - SMALL,3.2,6,12.3,242
JEEP,CHEROKEE 4X4,SUV - SMALL,2.4,4,11.3,230
JEEP,CHEROKEE 4X4,SUV - SMALL,3.2,6,12.5,248
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,2.4,4,11.4,232
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,3.2,6,12.5,253
JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,2.4,4,12.1,251
JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,3.2,6,13.4,267
JEEP,COMPASS,SUV - SMALL,2,4,10.7,228
JEEP,COMPASS,SUV - SMALL,2,4,11.1,225
JEEP,COMPASS,SUV - SMALL,2,4,10.2,209
JEEP,COMPASS,SUV - SMALL,2.4,4,11.1,225
JEEP,COMPASS,SUV - SMALL,2.4,4,10.3,216
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,11.4,235
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,10.3,216
JEEP,COMPASS 4X4 TRAIL RATED,SUV - SMALL,2.4,4,11.7,255
JEEP,GRAND CHEROKEE 4X4 (MDS),SUV - STANDARD,5.7,8,17.3,340
JEEP,GRAND CHEROKEE 4X4 DIESEL,SUV - STANDARD,3,6,11.2,267
JEEP,GRAND CHEROKEE 4X4 FFV,SUV - STANDARD,3.6,6,13.9,278
JEEP,GRAND CHEROKEE 4X4 FFV,SUV - STANDARD,3.6,6,17.7,250
JEEP,GRAND CHEROKEE SRT 4X4 (MDS),SUV - STANDARD,6.4,8,18.5,363
JEEP,PATRIOT,SUV - SMALL,2,4,10.7,228
JEEP,PATRIOT,SUV - SMALL,2,4,11.1,225
JEEP,PATRIOT,SUV - SMALL,2,4,10.2,209
JEEP,PATRIOT,SUV - SMALL,2.4,4,11.1,225
JEEP,PATRIOT,SUV - SMALL,2.4,4,10.3,216
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,11.4,235
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,10.3,216
JEEP,PATRIOT 4X4 TRAIL RATED,SUV - SMALL,2.4,4,11.7,255
JEEP,WRANGLER 4X4 (2-DOOR),SUV - SMALL,3.6,6,14.1,294
JEEP,WRANGLER 4X4 (2-DOOR),SUV - SMALL,3.6,6,14.2,294
JEEP,WRANGLER UNLIMITED 4X4 (4-DOOR),SUV - SMALL,3.6,6,14.8,308
JEEP,WRANGLER UNLIMITED 4X4 (4-DOOR),SUV - SMALL,3.6,6,15,308
KIA,CADENZA,FULL-SIZE,3.3,6,12.7,251
KIA,FORTE,MID-SIZE,1.8,4,9.6,191
KIA,FORTE,MID-SIZE,1.8,4,9.3,184
KIA,FORTE,MID-SIZE,2,4,9.8,193
KIA,FORTE,MID-SIZE,2,4,9.7,193
KIA,FORTE 5,FULL-SIZE,1.6,4,11.1,223
KIA,FORTE 5,FULL-SIZE,1.6,4,11.1,225
KIA,FORTE 5,FULL-SIZE,2,4,9.7,193
KIA,FORTE 5,FULL-SIZE,2,4,9.8,196
KIA,FORTE KOUP,COMPACT,1.6,4,10.6,216
KIA,FORTE KOUP,COMPACT,1.6,4,10.8,221
KIA,FORTE KOUP,COMPACT,2,4,9.6,193
KIA,FORTE KOUP,COMPACT,2,4,9.8,198
KIA,OPTIMA,MID-SIZE,2,4,11.7,228
KIA,OPTIMA,MID-SIZE,2.4,4,10.2,200
KIA,OPTIMA HYBRID,MID-SIZE,2.4,4,6.5,143
KIA,OPTIMA HYBRID EX,MID-SIZE,2.4,4,6.7,147
KIA,RIO,COMPACT,1.6,4,8.7,175
KIA,RIO,COMPACT,1.6,4,8.7,177
KIA,RIO ECO,COMPACT,1.6,4,8.5,175
KIA,RONDO,STATION WAGON - MID-SIZE,2,4,10.5,212
KIA,RONDO,STATION WAGON - MID-SIZE,2,4,10.8,214
KIA,SEDONA,MINIVAN,3.5,6,13.7,276
KIA,SORENTO,SUV - SMALL,2.4,4,11.8,237
KIA,SORENTO,SUV - SMALL,3.3,6,12.9,262
KIA,SORENTO 4WD,SUV - SMALL,2.4,4,12.3,253
KIA,SORENTO 4WD,SUV - SMALL,3.3,6,13.4,271
KIA,SOUL,STATION WAGON - SMALL,1.6,4,9.8,205
KIA,SOUL,STATION WAGON - SMALL,1.6,4,9.9,207
KIA,SOUL,STATION WAGON - SMALL,2,4,10.1,209
KIA,SOUL ECO Dynamics,STATION WAGON - SMALL,2,4,9.7,202
KIA,SPORTAGE,SUV - SMALL,2.4,4,11.4,230
KIA,SPORTAGE,SUV - SMALL,2.4,4,12.9,260
KIA,SPORTAGE AWD,SUV - SMALL,2,4,12.7,262
KIA,SPORTAGE AWD,SUV - SMALL,2.4,4,12,246
LAMBORGHINI,AVENTADOR COUPE,TWO-SEATER,6.5,12,22.8,421
LAMBORGHINI,GALLARDO COUPE,TWO-SEATER,5.2,10,18,361
LAMBORGHINI,GALLARDO COUPE,TWO-SEATER,5.2,10,20.6,400
LAND ROVER,LR2,SUV - SMALL,2,4,13.5,274
LAND ROVER,LR4,SUV - STANDARD,3,6,16.3,334
LAND ROVER,RANGE ROVER EVOQUE,SUV - SMALL,2,4,11.3,225
LAND ROVER,RANGE ROVER EVOQUE COUPE,SUV - SMALL,2,4,11.3,225
LAND ROVER,RANGE ROVER LWB V8 5.0 SC,SUV - STANDARD,5,8,18,354
LAND ROVER,RANGE ROVER LWB V8 5.0 SC FFV,SUV - STANDARD,5,8,17.2,347
LAND ROVER,RANGE ROVER LWB V8 5.0 SC FFV,SUV - STANDARD,5,8,25,342
LAND ROVER,RANGE ROVER SPORT V6 3.0 SC,SUV - STANDARD,3,6,14.2,285
LAND ROVER,RANGE ROVER SPORT V6 3.0 SC FFV,SUV - STANDARD,3,6,14.2,285
LAND ROVER,RANGE ROVER SPORT V6 3.0 SC FFV,SUV - STANDARD,3,6,19.4,278
LAND ROVER,RANGE ROVER SPORT V8 5.0 SC,SUV - STANDARD,5,8,17.3,345
LAND ROVER,RANGE ROVER SPORT V8 5.0 SC FFV,SUV - STANDARD,5,8,16.6,338
LAND ROVER,RANGE ROVER SPORT V8 5.0 SC FFV,SUV - STANDARD,5,8,24,331
LAND ROVER,RANGE ROVER V6 3.0 SC,SUV - STANDARD,3,6,14.1,283
LAND ROVER,RANGE ROVER V6 3.0 SC FFV,SUV - STANDARD,3,6,14.1,283
LAND ROVER,RANGE ROVER V6 3.0 SC FFV,SUV - STANDARD,3,6,19.4,277
LAND ROVER,RANGE ROVER V8 5.0 SC,SUV - STANDARD,5,8,18,354
LAND ROVER,RANGE ROVER V8 5.0 SC FFV,SUV - STANDARD,5,8,17.2,347
LAND ROVER,RANGE ROVER V8 5.0 SC FFV,SUV - STANDARD,5,8,25,342
LEXUS,CT 200h,COMPACT,1.8,4,5.5,129
LEXUS,ES 300h,MID-SIZE,2.5,4,5.8,138
LEXUS,ES 350,MID-SIZE,3.5,6,11.3,221
LEXUS,GS 350,MID-SIZE,3.5,6,12.1,239
LEXUS,GS 350 AWD,MID-SIZE,3.5,6,12.5,253
LEXUS,GS 450h,MID-SIZE,3.5,6,7.7,175
LEXUS,GX 460,SUV - STANDARD,4.6,8,15.7,320
LEXUS,IS 250,COMPACT,2.5,6,11.2,223
LEXUS,IS 250 AWD,COMPACT,2.5,6,11.8,239
LEXUS,IS 250 C,SUBCOMPACT,2.5,6,11.2,223
LEXUS,IS 350,COMPACT,3.5,6,12.2,244
LEXUS,IS 350 AWD,COMPACT,3.5,6,12.5,253
LEXUS,IS 350 C,SUBCOMPACT,3.5,6,12.1,244
LEXUS,IS F,SUBCOMPACT,5,8,14.6,290
LEXUS,LS 460,MID-SIZE,4.6,8,14.5,283
LEXUS,LS 460 AWD,MID-SIZE,4.6,8,15.1,297
LEXUS,LS 460 L AWD,MID-SIZE,4.6,8,15.1,297
LEXUS,LS 600h L,MID-SIZE,5,8,12,262
LEXUS,LX 570,SUV - STANDARD,5.7,8,18.8,380
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,13.3,269
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,12.7,255
LEXUS,RX 450h AWD,SUV - SMALL,3.5,6,7.9,189
LINCOLN,MKS AWD,FULL-SIZE,3.5,6,13.7,271
LINCOLN,MKS AWD,FULL-SIZE,3.7,6,13.1,260
LINCOLN,MKT AWD,SUV - STANDARD,3.5,6,14.8,294
LINCOLN,MKT LIVERY,SPECIAL PURPOSE VEHICLE,2,4,11.5,235
LINCOLN,MKT LIVERY AWD,SPECIAL PURPOSE VEHICLE,3.7,6,14,281
LINCOLN,MKX AWD,SUV - SMALL,3.7,6,13.7,281
LINCOLN,MKZ,MID-SIZE,2,4,10.5,207
LINCOLN,MKZ AWD,MID-SIZE,3.7,6,13.1,262
LINCOLN,MKZ HYBRID,MID-SIZE,2,4,6.2,145
LINCOLN,NAVIGATOR 4X4 FFV,SUV - STANDARD,5.4,8,18.2,368
LINCOLN,NAVIGATOR 4X4 FFV,SUV - STANDARD,5.4,8,24.5,346
MASERATI,GHIBLI,MID-SIZE,3,6,15.2,292
MASERATI,GHIBLI AWD,MID-SIZE,3,6,15.2,292
MASERATI,GRANTURISMO,SUBCOMPACT,4.7,8,18.2,347
MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.7,8,18.2,352
MASERATI,QUATTROPORTE GTS,FULL-SIZE,3.8,8,17.6,334
MASERATI,QUATTROPORTE SQ4,FULL-SIZE,3,6,15.9,301
MAZDA,CX-5,SUV - SMALL,2,4,8.9,189
MAZDA,CX-5,SUV - SMALL,2,4,9,184
MAZDA,CX-5,SUV - SMALL,2.5,4,9.6,198
MAZDA,CX-5 4WD,SUV - SMALL,2,4,9.3,196
MAZDA,CX-5 4WD,SUV - SMALL,2.5,4,9.8,205
MAZDA,CX-9,SUV - SMALL,3.7,6,14.2,283
MAZDA,CX-9 4WD,SUV - SMALL,3.7,6,14.3,290
MAZDA,MAZDA2,COMPACT,1.5,4,8.4,177
MAZDA,MAZDA2,COMPACT,1.5,4,8,170
MAZDA,MAZDA3 4-DOOR,COMPACT,2,4,7.9,159
MAZDA,MAZDA3 4-DOOR,COMPACT,2,4,8,161
MAZDA,MAZDA3 4-DOOR,COMPACT,2.5,4,8.4,170
MAZDA,MAZDA3 4-DOOR (i-ELOOP),COMPACT,2.5,4,8.3,168
MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2,4,8,161
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2,4,8,163
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2,4,8.2,166
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.5,4,8.7,177
MAZDA,MAZDA3 5-DOOR (i-ELOOP),MID-SIZE,2.5,4,8.2,168
MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2,4,8.2,166
MAZDA,MAZDA5,MINIVAN,2.5,4,10.8,223
MAZDA,MAZDA5,MINIVAN,2.5,4,11.1,225
MAZDA,MAZDA6,MID-SIZE,2.5,4,8.8,175
MAZDA,MAZDA6,MID-SIZE,2.5,4,9.4,186
MAZDA,MAZDA6 (i-ELOOP),MID-SIZE,2.5,4,8.4,168
MAZDA,MX-5,TWO-SEATER,2,4,11.5,235
MAZDA,MX-5,TWO-SEATER,2,4,10.5,221
MAZDA,MX-5,TWO-SEATER,2,4,11.1,228
MERCEDES-BENZ,B 250,STATION WAGON - SMALL,2,4,9.2,184
MERCEDES-BENZ,C 250,COMPACT,1.8,4,10.9,216
MERCEDES-BENZ,C 250 COUPE,SUBCOMPACT,1.8,4,11,216
MERCEDES-BENZ,C 300 4MATIC FFV,COMPACT,3.5,6,12.2,242
MERCEDES-BENZ,C 300 4MATIC FFV,COMPACT,3.5,6,16.4,224
MERCEDES-BENZ,C 350,COMPACT,3.5,6,12,242
MERCEDES-BENZ,C 350 4MATIC,COMPACT,3.5,6,11.9,239
MERCEDES-BENZ,C 350 4MATIC COUPE,SUBCOMPACT,3.5,6,12.1,244
MERCEDES-BENZ,C 350 COUPE,SUBCOMPACT,3.5,6,12.1,242
MERCEDES-BENZ,C 63 AMG,COMPACT,6.2,8,17.7,347
MERCEDES-BENZ,C 63 AMG COUPE,SUBCOMPACT,6.2,8,17.9,352
MERCEDES-BENZ,CL 550 4MATIC,COMPACT,4.7,8,15.4,304
MERCEDES-BENZ,CL 63 AMG,COMPACT,5.5,8,15.4,308
MERCEDES-BENZ,CLA 250,COMPACT,2,4,9.1,179
MERCEDES-BENZ,CLA 45 AMG 4MATIC,COMPACT,2,4,10.3,212
MERCEDES-BENZ,CLS 550 4MATIC,COMPACT,4.7,8,13.3,264
MERCEDES-BENZ,CLS 63 AMG 4MATIC,COMPACT,5.5,8,15.1,301
MERCEDES-BENZ,CLS 63 AMG S 4MATIC,COMPACT,5.5,8,15.1,301
MERCEDES-BENZ,E 250 BLUETEC 4MATIC,MID-SIZE,2.1,4,8.5,194
MERCEDES-BENZ,E 300 4MATIC,MID-SIZE,3.5,6,11.8,235
MERCEDES-BENZ,E 350 4MATIC,MID-SIZE,3.5,6,11.6,230
MERCEDES-BENZ,E 350 4MATIC COUPE,SUBCOMPACT,3.5,6,11.9,239
MERCEDES-BENZ,E 350 4MATIC WAGON,STATION WAGON - MID-SIZE,3.5,6,12.1,242
MERCEDES-BENZ,E 350 CABRIOLET,SUBCOMPACT,3.5,6,12,239
MERCEDES-BENZ,E 350 COUPE,SUBCOMPACT,3.5,6,11.9,235
MERCEDES-BENZ,E 400 HYBRID,MID-SIZE,3.5,6,9.6,202
MERCEDES-BENZ,E 550 4MATIC,MID-SIZE,4.7,8,13.6,267
MERCEDES-BENZ,E 550 CABRIOLET,SUBCOMPACT,4.7,8,13.7,269
MERCEDES-BENZ,E 550 COUPE,SUBCOMPACT,4.7,8,13.4,262
MERCEDES-BENZ,E 63 AMG 4MATIC,MID-SIZE,5.5,8,15,297
MERCEDES-BENZ,E 63 AMG 4MATIC WAGON,STATION WAGON - MID-SIZE,5.5,8,15.5,310
MERCEDES-BENZ,E 63 AMG S 4MATIC,MID-SIZE,5.5,8,15,297
MERCEDES-BENZ,E 63 AMG S 4MATIC WAGON,STATION WAGON - MID-SIZE,5.5,8,15.5,310
MERCEDES-BENZ,G 550,SUV - STANDARD,5.5,8,20,419
MERCEDES-BENZ,G 63 AMG,SUV - STANDARD,5.5,8,19.4,407
MERCEDES-BENZ,GL 350 BLUETEC 4MATIC,SUV - STANDARD,3,6,13.4,324
MERCEDES-BENZ,GL 450 4MATIC,SUV - STANDARD,4.7,8,17.1,350
MERCEDES-BENZ,GL 550 4MATIC,SUV - STANDARD,4.7,8,17.6,359
MERCEDES-BENZ,GL 63 AMG,SUV - STANDARD,5.5,8,17.7,363
MERCEDES-BENZ,GLK 250 BLUETEC 4MATIC,SUV - SMALL,2.1,4,9.6,230
